══════════════════════════════════════════════════════════════════════════════════════════
  DEC 2025 — 4-HOUR PEAK OUTCOMES (20 Pumper Coins)
══════════════════════════════════════════════════════════════════════════════════════════

Logs Processed:   1,860
Coin-Slots:       36,897
Average Peak:     2.55%
10%+ Winners:     1,337  (3.6%)
5%+  Winners:     4,727  (12.8%)
15%+ Winners:     581  (1.6%)
20%+ Winners:     251  (0.7%)
Errors:           303

──────────────────────────────────────────────────────────────────────────────────────────
  DETAILED RESULTS — Every Log File
──────────────────────────────────────────────────────────────────────────────────────────

=== 2025-12-01  7:00 ET  (UTC 1764590400)  ===
  ELA        Entry $1.2600         → Peak $1.2590          -0.08%  DD:-3.97%
  FIS        Entry $0.041400       → Peak $0.041100        -0.72%  DD:-4.83%

=== 2025-12-01  8:15 ET  (UTC 1764594900)  ===
  ZEC        Entry $336.44         → Peak $366.13          +8.82%  DD:-3.06% ●5%+
  OMNI       Entry $1.1350         → Peak $1.2030          +5.99%  DD:-3.52% ●5%+
  ZEN        Entry $9.4180         → Peak $9.8510          +4.6%  DD:-0.83%
  DASH       Entry $47.7200        → Peak $49.5700         +3.88%  DD:-1.42%
  BNKR       Entry $0.00022800     → Peak $0.00023520      +3.16%  DD:-7.54%
  STRK       Entry $0.117000       → Peak $0.120000        +2.56%  DD:-1.71%
  KTA        Entry $0.248000       → Peak $0.254200        +2.5%  DD:-11.29%
  HONEY      Entry $0.00960000     → Peak $0.00980000      +2.08%  DD:-4.17%
  MAMO       Entry $0.024230       → Peak $0.024530        +1.24%  DD:-4.91%
  SAPIEN     Entry $0.112390       → Peak $0.113760        +1.22%  DD:-2.56%
  EDGE       Entry $0.143320       → Peak $0.145050        +1.21%  DD:-2.65%
  FLOCK      Entry $0.122200       → Peak $0.123500        +1.06%  DD:-2.54%
  PUMP       Entry $0.00263500     → Peak $0.00265200      +0.65%  DD:-2.62%
  SQD        Entry $0.057100       → Peak $0.057400        +0.53%  DD:-5.08%
  NEON       Entry $0.067090       → Peak $0.067400        +0.46%  DD:-6.1%
  PRCL       Entry $0.025400       → Peak $0.025500        +0.39%  DD:-2.76%
  XCN        Entry $0.00517000     → Peak $0.00518000      +0.19%  DD:-5.61%
  CLANKER    Entry $43.4100        → Peak $43.4100         +0%  DD:-5.18%
  ELA        Entry $1.2600         → Peak $1.2590          -0.08%  DD:-3.97%
  FIS        Entry $0.041400       → Peak $0.041100        -0.72%  DD:-4.83%

=== 2025-12-01  8:20 ET  (UTC 1764595200)  ===
  ZEC        Entry $335.77         → Peak $366.13          +9.04%  DD:-2.87% ●5%+
  OMNI       Entry $1.1350         → Peak $1.2030          +5.99%  DD:-3.52% ●5%+
  ZEN        Entry $9.4120         → Peak $9.8510          +4.66%  DD:-0.76%
  DASH       Entry $47.6100        → Peak $49.5700         +4.12%  DD:-1.2%
  KTA        Entry $0.247700       → Peak $0.254200        +2.62%  DD:-11.18%
  STRK       Entry $0.117000       → Peak $0.120000        +2.56%  DD:-1.71%
  HONEY      Entry $0.00960000     → Peak $0.00980000      +2.08%  DD:-4.17%
  BNKR       Entry $0.00023050     → Peak $0.00023520      +2.04%  DD:-8.55%
  SAPIEN     Entry $0.112300       → Peak $0.113760        +1.3%  DD:-2.48%
  EDGE       Entry $0.143320       → Peak $0.145050        +1.21%  DD:-2.65%
  FLOCK      Entry $0.122200       → Peak $0.123500        +1.06%  DD:-2.54%
  SQD        Entry $0.056800       → Peak $0.057300        +0.88%  DD:-5.11%
  PRCL       Entry $0.025400       → Peak $0.025500        +0.39%  DD:-2.76%
  NEON       Entry $0.067180       → Peak $0.067400        +0.33%  DD:-6.22%
  PUMP       Entry $0.00264600     → Peak $0.00265200      +0.23%  DD:-3.02%
  XCN        Entry $0.00515000     → Peak $0.00516000      +0.19%  DD:-5.24%
  ELA        Entry $1.2590         → Peak $1.2590          +0%  DD:-3.89%
  MAMO       Entry $0.024530       → Peak $0.024530        +0%  DD:-6.07%
  CLANKER    Entry $43.4100        → Peak $43.3400         -0.16%  DD:-5.18%
  FIS        Entry $0.041400       → Peak $0.041100        -0.72%  DD:-4.83%

=== 2025-12-01  8:25 ET  (UTC 1764595500) [★ 1 WINNER] ===
  ZEC        Entry $332.45         → Peak $366.13          +10.13%  DD:-1.9% ★10%+
  OMNI       Entry $1.1350         → Peak $1.2030          +5.99%  DD:-3.52% ●5%+
  ZEN        Entry $9.4040         → Peak $9.8510          +4.75%  DD:-0.68%
  DASH       Entry $47.4100        → Peak $49.5700         +4.56%  DD:-0.78%
  BNKR       Entry $0.00022820     → Peak $0.00023520      +3.07%  DD:-7.62%
  KTA        Entry $0.247800       → Peak $0.254200        +2.58%  DD:-11.22%
  STRK       Entry $0.117000       → Peak $0.120000        +2.56%  DD:-1.71%
  HONEY      Entry $0.00960000     → Peak $0.00980000      +2.08%  DD:-4.17%
  SAPIEN     Entry $0.111900       → Peak $0.113760        +1.66%  DD:-2.14%
  NEON       Entry $0.066420       → Peak $0.067400        +1.48%  DD:-5.15%
  EDGE       Entry $0.143320       → Peak $0.145050        +1.21%  DD:-2.65%
  XCN        Entry $0.00510000     → Peak $0.00515000      +0.98%  DD:-4.31%
  SQD        Entry $0.056800       → Peak $0.057300        +0.88%  DD:-5.11%
  FLOCK      Entry $0.122800       → Peak $0.123500        +0.57%  DD:-3.09%
  PRCL       Entry $0.025400       → Peak $0.025500        +0.39%  DD:-2.76%
  PUMP       Entry $0.00264900     → Peak $0.00265200      +0.11%  DD:-3.13%
  MAMO       Entry $0.024530       → Peak $0.024510        -0.08%  DD:-6.07%
  CLANKER    Entry $43.4100        → Peak $43.3400         -0.16%  DD:-5.18%
  ELA        Entry $1.2590         → Peak $1.2560          -0.24%  DD:-3.89%
  FIS        Entry $0.041400       → Peak $0.041100        -0.72%  DD:-4.83%

=== 2025-12-01  8:30 ET  (UTC 1764595800) [★ 1 WINNER] ===
  ZEC        Entry $326.80         → Peak $366.13          +12.03%  DD:-0.2% ★10%+
  OMNI       Entry $1.0950         → Peak $1.2030          +9.86%  DD:0% ●5%+
  ZEN        Entry $9.3540         → Peak $9.8510          +5.31%  DD:-0.15% ●5%+
  DASH       Entry $47.1100        → Peak $49.5700         +5.22%  DD:-0.15% ●5%+
  KTA        Entry $0.245000       → Peak $0.254200        +3.76%  DD:-10.2%
  STRK       Entry $0.117000       → Peak $0.120000        +2.56%  DD:-1.71%
  SAPIEN     Entry $0.111400       → Peak $0.113760        +2.12%  DD:-1.8%
  HONEY      Entry $0.00960000     → Peak $0.00980000      +2.08%  DD:-4.17%
  BNKR       Entry $0.00023090     → Peak $0.00023520      +1.86%  DD:-8.71%
  SQD        Entry $0.056300       → Peak $0.057300        +1.78%  DD:-4.26%
  EDGE       Entry $0.143050       → Peak $0.145050        +1.4%  DD:-2.47%
  XCN        Entry $0.00509000     → Peak $0.00514000      +0.98%  DD:-4.13%
  NEON       Entry $0.066780       → Peak $0.067400        +0.93%  DD:-5.66%
  PRCL       Entry $0.025300       → Peak $0.025500        +0.79%  DD:-2.37%
  PUMP       Entry $0.00263700     → Peak $0.00265200      +0.57%  DD:-2.69%
  FLOCK      Entry $0.123000       → Peak $0.123500        +0.41%  DD:-3.25%
  CLANKER    Entry $43.2400        → Peak $43.3400         +0.23%  DD:-4.81%
  FIS        Entry $0.041100       → Peak $0.041100        +0%  DD:-4.14%
  MAMO       Entry $0.024530       → Peak $0.024510        -0.08%  DD:-7.22%
  ELA        Entry $1.2590         → Peak $1.2560          -0.24%  DD:-3.89%

=== 2025-12-01  8:35 ET  (UTC 1764596100)  ===
  ZEC        Entry $333.61         → Peak $366.13          +9.75%  DD:-1.83% ●5%+
  OMNI       Entry $1.1350         → Peak $1.2030          +5.99%  DD:-3.08% ●5%+
  ZEN        Entry $9.3740         → Peak $9.8510          +5.09%  DD:-0.3% ●5%+
  DASH       Entry $47.3300        → Peak $49.5700         +4.73%  DD:-0.61%
  BNKR       Entry $0.00022560     → Peak $0.00023520      +4.26%  DD:-6.56%
  STRK       Entry $0.116000       → Peak $0.120000        +3.45%  DD:-0.86%
  HONEY      Entry $0.00950000     → Peak $0.00980000      +3.16%  DD:-3.16%
  KTA        Entry $0.246700       → Peak $0.254200        +3.04%  DD:-10.82%
  SAPIEN     Entry $0.111450       → Peak $0.113760        +2.07%  DD:-2.35%
  EDGE       Entry $0.143050       → Peak $0.145120        +1.45%  DD:-2.47%
  SQD        Entry $0.056500       → Peak $0.057300        +1.42%  DD:-4.6%
  NEON       Entry $0.066780       → Peak $0.067400        +0.93%  DD:-5.66%
  PUMP       Entry $0.00262800     → Peak $0.00265200      +0.91%  DD:-2.36%
  CLANKER    Entry $43.0000        → Peak $43.3400         +0.79%  DD:-4.28%
  PRCL       Entry $0.025300       → Peak $0.025500        +0.79%  DD:-2.37%
  XCN        Entry $0.00510000     → Peak $0.00514000      +0.78%  DD:-4.31%
  FLOCK      Entry $0.122600       → Peak $0.123500        +0.73%  DD:-2.94%
  FIS        Entry $0.040900       → Peak $0.041100        +0.49%  DD:-3.67%
  MAMO       Entry $0.024530       → Peak $0.024510        -0.08%  DD:-7.22%
  ELA        Entry $1.2590         → Peak $1.2560          -0.24%  DD:-3.89%

=== 2025-12-01  8:40 ET  (UTC 1764596400)  ===
  ZEC        Entry $336.20         → Peak $366.13          +8.9%  DD:-1.84% ●5%+
  OMNI       Entry $1.1350         → Peak $1.2030          +5.99%  DD:-3.08% ●5%+
  ZEN        Entry $9.3640         → Peak $9.8510          +5.2%  DD:-0.19% ●5%+
  DASH       Entry $47.2700        → Peak $49.5700         +4.87%  DD:-0.49%
  BNKR       Entry $0.00022560     → Peak $0.00023520      +4.26%  DD:-6.56%
  STRK       Entry $0.116000       → Peak $0.120000        +3.45%  DD:-0.86%
  HONEY      Entry $0.00950000     → Peak $0.00980000      +3.16%  DD:-3.16%
  KTA        Entry $0.246700       → Peak $0.254200        +3.04%  DD:-10.82%
  NEON       Entry $0.065770       → Peak $0.067400        +2.48%  DD:-4.21%
  SAPIEN     Entry $0.111400       → Peak $0.113760        +2.12%  DD:-2.31%
  SQD        Entry $0.056200       → Peak $0.057300        +1.96%  DD:-4.63%
  EDGE       Entry $0.143050       → Peak $0.145120        +1.45%  DD:-2.47%
  MAMO       Entry $0.024180       → Peak $0.024510        +1.36%  DD:-5.87%
  PUMP       Entry $0.00262200     → Peak $0.00265200      +1.14%  DD:-2.14%
  CLANKER    Entry $42.8900        → Peak $43.3400         +1.05%  DD:-4.03%
  XCN        Entry $0.00509000     → Peak $0.00514000      +0.98%  DD:-4.13%
  PRCL       Entry $0.025300       → Peak $0.025500        +0.79%  DD:-2.37%
  FLOCK      Entry $0.122600       → Peak $0.123500        +0.73%  DD:-2.94%
  FIS        Entry $0.040900       → Peak $0.041100        +0.49%  DD:-3.67%
  ELA        Entry $1.2590         → Peak $1.2560          -0.24%  DD:-3.89%

=== 2025-12-01  8:45 ET  (UTC 1764596700)  ===
  ZEC        Entry $336.93         → Peak $366.13          +8.67%  DD:-1.17% ●5%+
  OMNI       Entry $1.1350         → Peak $1.2030          +5.99%  DD:-3.08% ●5%+
  ZEN        Entry $9.3470         → Peak $9.8510          +5.39%  DD:-0.01% ●5%+
  DASH       Entry $47.4100        → Peak $49.5700         +4.56%  DD:-0.34%
  HONEY      Entry $0.00950000     → Peak $0.00980000      +3.16%  DD:-3.16%
  KTA        Entry $0.246700       → Peak $0.254200        +3.04%  DD:-10.82%
  BNKR       Entry $0.00022900     → Peak $0.00023520      +2.71%  DD:-7.95%
  STRK       Entry $0.117000       → Peak $0.120000        +2.56%  DD:-1.71%
  NEON       Entry $0.065770       → Peak $0.067400        +2.48%  DD:-4.21%
  SAPIEN     Entry $0.111300       → Peak $0.113760        +2.21%  DD:-2.22%
  SQD        Entry $0.056100       → Peak $0.057300        +2.14%  DD:-4.46%
  EDGE       Entry $0.143050       → Peak $0.145120        +1.45%  DD:-2.47%
  MAMO       Entry $0.024180       → Peak $0.024430        +1.03%  DD:-5.87%
  PUMP       Entry $0.00262700     → Peak $0.00265200      +0.95%  DD:-2.32%
  CLANKER    Entry $42.9900        → Peak $43.3400         +0.81%  DD:-4.26%
  XCN        Entry $0.00510000     → Peak $0.00514000      +0.78%  DD:-4.31%
  FLOCK      Entry $0.122600       → Peak $0.123500        +0.73%  DD:-2.94%
  PRCL       Entry $0.025400       → Peak $0.025500        +0.39%  DD:-2.76%
  ELA        Entry $1.2540         → Peak $1.2560          +0.16%  DD:-3.51%
  FIS        Entry $0.041100       → Peak $0.041100        +0%  DD:-4.14%

=== 2025-12-01  8:50 ET  (UTC 1764597000)  ===
  ZEC        Entry $341.08         → Peak $366.13          +7.34%  DD:-2.37% ●5%+
  OMNI       Entry $1.1350         → Peak $1.2030          +5.99%  DD:-3.08% ●5%+
  ZEN        Entry $9.4140         → Peak $9.8510          +4.64%  DD:-0.72%
  DASH       Entry $47.8600        → Peak $49.5700         +3.57%  DD:-0.94%
  HONEY      Entry $0.00950000     → Peak $0.00980000      +3.16%  DD:-3.16%
  BNKR       Entry $0.00022900     → Peak $0.00023520      +2.71%  DD:-7.95%
  STRK       Entry $0.117000       → Peak $0.120000        +2.56%  DD:-1.71%
  KTA        Entry $0.248000       → Peak $0.254200        +2.5%  DD:-11.29%
  SAPIEN     Entry $0.111300       → Peak $0.113760        +2.21%  DD:-2.22%
  EDGE       Entry $0.143050       → Peak $0.145120        +1.45%  DD:-2.47%
  SQD        Entry $0.056500       → Peak $0.057300        +1.42%  DD:-5.13%
  MAMO       Entry $0.024180       → Peak $0.024430        +1.03%  DD:-5.87%
  NEON       Entry $0.066880       → Peak $0.067400        +0.78%  DD:-5.8%
  FLOCK      Entry $0.122600       → Peak $0.123500        +0.73%  DD:-2.94%
  PUMP       Entry $0.00263600     → Peak $0.00265200      +0.61%  DD:-2.66%
  XCN        Entry $0.00511000     → Peak $0.00514000      +0.59%  DD:-4.5%
  PRCL       Entry $0.025400       → Peak $0.025500        +0.39%  DD:-2.76%
  CLANKER    Entry $43.1900        → Peak $43.3400         +0.35%  DD:-4.7%
  ELA        Entry $1.2540         → Peak $1.2540          +0%  DD:-3.51%
  FIS        Entry $0.041100       → Peak $0.040800        -0.73%  DD:-4.14%

=== 2025-12-01  8:55 ET  (UTC 1764597300)  ===
  ZEC        Entry $340.80         → Peak $366.13          +7.43%  DD:-0.7% ●5%+
  OMNI       Entry $1.1350         → Peak $1.2030          +5.99%  DD:-3.08% ●5%+
  ZEN        Entry $9.4360         → Peak $9.8510          +4.4%  DD:-0.38%
  DASH       Entry $47.6300        → Peak $49.5700         +4.07%  DD:-0.44%
  KTA        Entry $0.245800       → Peak $0.254200        +3.42%  DD:-10.5%
  HONEY      Entry $0.00950000     → Peak $0.00980000      +3.16%  DD:-3.16%
  BNKR       Entry $0.00022820     → Peak $0.00023520      +3.07%  DD:-7.62%
  STRK       Entry $0.117000       → Peak $0.120000        +2.56%  DD:-1.71%
  SAPIEN     Entry $0.111380       → Peak $0.113760        +2.14%  DD:-2.29%
  SQD        Entry $0.056200       → Peak $0.057300        +1.96%  DD:-5.52%
  EDGE       Entry $0.142360       → Peak $0.145120        +1.94%  DD:-1.99%
  PUMP       Entry $0.00261000     → Peak $0.00265200      +1.61%  DD:-1.69%
  MAMO       Entry $0.024180       → Peak $0.024430        +1.03%  DD:-5.87%
  NEON       Entry $0.066780       → Peak $0.067400        +0.93%  DD:-5.66%
  XCN        Entry $0.00510000     → Peak $0.00514000      +0.78%  DD:-4.31%
  FLOCK      Entry $0.123000       → Peak $0.123500        +0.41%  DD:-3.25%
  PRCL       Entry $0.025400       → Peak $0.025500        +0.39%  DD:-2.76%
  CLANKER    Entry $43.2400        → Peak $43.3400         +0.23%  DD:-4.81%
  ELA        Entry $1.2540         → Peak $1.2540          +0%  DD:-3.51%
  FIS        Entry $0.041100       → Peak $0.040800        -0.73%  DD:-4.14%

=== 2025-12-01  9:00 ET  (UTC 1764597600)  ===
  ZEC        Entry $342.99         → Peak $366.13          +6.75%  DD:-1.34% ●5%+
  OMNI       Entry $1.1410         → Peak $1.2030          +5.43%  DD:-3.59% ●5%+
  BNKR       Entry $0.00022560     → Peak $0.00023520      +4.26%  DD:-6.56%
  ZEN        Entry $9.4600         → Peak $9.8510          +4.13%  DD:-0.63%
  DASH       Entry $47.7400        → Peak $49.5700         +3.83%  DD:-0.67%
  HONEY      Entry $0.00950000     → Peak $0.00980000      +3.16%  DD:-3.16%
  STRK       Entry $0.117000       → Peak $0.120000        +2.56%  DD:-1.71%
  KTA        Entry $0.248000       → Peak $0.254200        +2.5%  DD:-11.29%
  SAPIEN     Entry $0.111380       → Peak $0.113760        +2.14%  DD:-2.29%
  EDGE       Entry $0.142360       → Peak $0.145120        +1.94%  DD:-1.99%
  MAMO       Entry $0.024070       → Peak $0.024430        +1.5%  DD:-5.44%
  PUMP       Entry $0.00261300     → Peak $0.00265200      +1.49%  DD:-1.8%
  SQD        Entry $0.056700       → Peak $0.057300        +1.06%  DD:-6.35%
  NEON       Entry $0.066780       → Peak $0.067400        +0.93%  DD:-5.66%
  XCN        Entry $0.00511000     → Peak $0.00515000      +0.78%  DD:-4.5%
  FLOCK      Entry $0.123000       → Peak $0.123500        +0.41%  DD:-3.25%
  PRCL       Entry $0.025400       → Peak $0.025500        +0.39%  DD:-2.76%
  CLANKER    Entry $43.2500        → Peak $43.3400         +0.21%  DD:-4.83%
  ELA        Entry $1.2540         → Peak $1.2540          +0%  DD:-3.51%
  FIS        Entry $0.041100       → Peak $0.040800        -0.73%  DD:-4.14%

=== 2025-12-01  9:05 ET  (UTC 1764597900)  ===
  ZEC        Entry $340.15         → Peak $366.13          +7.64%  DD:-1.04% ●5%+
  OMNI       Entry $1.1410         → Peak $1.2030          +5.43%  DD:-3.59% ●5%+
  ZEN        Entry $9.4320         → Peak $9.8510          +4.44%  DD:-0.34%
  DASH       Entry $47.6400        → Peak $49.5700         +4.05%  DD:-0.44%
  HONEY      Entry $0.00950000     → Peak $0.00980000      +3.16%  DD:-3.16%
  SAPIEN     Entry $0.110650       → Peak $0.113760        +2.81%  DD:-1.76%
  PUMP       Entry $0.00259100     → Peak $0.00266200      +2.74%  DD:-0.96%
  STRK       Entry $0.117000       → Peak $0.120000        +2.56%  DD:-1.71%
  KTA        Entry $0.248000       → Peak $0.254200        +2.5%  DD:-11.29%
  XCN        Entry $0.00509000     → Peak $0.00517000      +1.57%  DD:-4.13%
  EDGE       Entry $0.143290       → Peak $0.145120        +1.28%  DD:-2.63%
  NEON       Entry $0.066780       → Peak $0.067400        +0.93%  DD:-5.66%
  FLOCK      Entry $0.122500       → Peak $0.123500        +0.82%  DD:-2.86%
  MAMO       Entry $0.024070       → Peak $0.024200        +0.54%  DD:-5.44%
  PRCL       Entry $0.025400       → Peak $0.025500        +0.39%  DD:-2.76%
  SQD        Entry $0.057100       → Peak $0.057300        +0.35%  DD:-7.01%
  CLANKER    Entry $43.1500        → Peak $43.1900         +0.09%  DD:-4.61%
  BNKR       Entry $0.00023520     → Peak $0.00023520      +0%  DD:-10.37%
  ELA        Entry $1.2540         → Peak $1.2540          +0%  DD:-3.51%
  FIS        Entry $0.041100       → Peak $0.040800        -0.73%  DD:-4.14%

=== 2025-12-01  9:10 ET  (UTC 1764598200)  ===
  ZEC        Entry $340.63         → Peak $366.13          +7.49%  DD:-1.18% ●5%+
  OMNI       Entry $1.1330         → Peak $1.2030          +6.18%  DD:-2.91% ●5%+
  PUMP       Entry $0.00258700     → Peak $0.00270000      +4.37%  DD:-0.81%
  ZEN        Entry $9.4400         → Peak $9.8510          +4.35%  DD:-0.42%
  DASH       Entry $47.9200        → Peak $49.5700         +3.44%  DD:-0.86%
  HONEY      Entry $0.00950000     → Peak $0.00980000      +3.16%  DD:-3.16%
  SAPIEN     Entry $0.110800       → Peak $0.113760        +2.67%  DD:-1.9%
  STRK       Entry $0.117000       → Peak $0.120000        +2.56%  DD:-1.71%
  KTA        Entry $0.249000       → Peak $0.254200        +2.09%  DD:-11.65%
  XCN        Entry $0.00507000     → Peak $0.00517000      +1.97%  DD:-3.75%
  EDGE       Entry $0.143290       → Peak $0.145120        +1.28%  DD:-2.63%
  FLOCK      Entry $0.122100       → Peak $0.123500        +1.15%  DD:-2.54%
  CLANKER    Entry $42.9500        → Peak $43.1900         +0.56%  DD:-4.17%
  MAMO       Entry $0.024070       → Peak $0.024200        +0.54%  DD:-5.44%
  NEON       Entry $0.067090       → Peak $0.067400        +0.46%  DD:-6.1%
  PRCL       Entry $0.025400       → Peak $0.025500        +0.39%  DD:-2.76%
  SQD        Entry $0.056800       → Peak $0.057000        +0.35%  DD:-6.51%
  ELA        Entry $1.2540         → Peak $1.2540          +0%  DD:-3.51%
  BNKR       Entry $0.00023520     → Peak $0.00023390      -0.55%  DD:-10.37%
  FIS        Entry $0.041100       → Peak $0.040800        -0.73%  DD:-4.14%

=== 2025-12-01  9:15 ET  (UTC 1764598500)  ===
  ZEC        Entry $340.35         → Peak $366.13          +7.57%  DD:-1.23% ●5%+
  OMNI       Entry $1.1330         → Peak $1.2030          +6.18%  DD:-2.91% ●5%+
  ZEN        Entry $9.4460         → Peak $9.8510          +4.29%  DD:-0.49%
  PUMP       Entry $0.00259600     → Peak $0.00270000      +4.01%  DD:-1.16%
  DASH       Entry $47.8800        → Peak $49.5700         +3.53%  DD:-0.77%
  HONEY      Entry $0.00950000     → Peak $0.00980000      +3.16%  DD:-3.16%
  BNKR       Entry $0.00022770     → Peak $0.00023390      +2.72%  DD:-7.42%
  STRK       Entry $0.117000       → Peak $0.120000        +2.56%  DD:-1.71%
  SAPIEN     Entry $0.110950       → Peak $0.113760        +2.53%  DD:-2.03%
  XCN        Entry $0.00505000     → Peak $0.00517000      +2.38%  DD:-3.37%
